stamp_sec,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
1732437229.553824902,-0.002910465933382511,0.004856564104557037,-0.014736805111169815,-0.46888336539268494,0.009207024239003658,0.8755332231521606
1732437229.559790134,-0.009302052669227123,0.005921827629208565,-0.004084162414073944,-0.48841461539268494,0.005544914864003658,0.8794394731521606
1732437229.563947439,-0.010367317125201225,-0.0026002880185842514,0.003372691571712494,-0.46985992789268494,-0.003000006778165698,0.8684531450271606
1732437229.569934368,-0.009302052669227123,-0.013252932578325272,0.01189480721950531,-0.47010406851768494,-0.020578131079673767,0.8794394731521606
1732437229.574052572,-0.008236788213253021,-0.01218766812235117,0.017221130430698395,-0.46570953726768494,-0.03351758420467377,0.8811484575271606
1732437229.579581738,-0.013563110493123531,-0.0068613458424806595,0.017221130430698395,-0.45887359976768494,-0.04450391232967377,0.8794394731521606
1732437229.584060431,-0.01888943277299404,-0.007926610298454762,0.015090599656105042,-0.46693024039268494,-0.06110547482967377,0.8904258012771606
1732437229.589792013,-0.014628374949097633,-0.014318197034299374,0.015090599656105042,-0.45716461539268494,-0.07111524045467377,0.8845664262771606
1732437229.593876362,-0.007171523757278919,-0.03136242926120758,0.01189480721950531,-0.44520172476768494,-0.07697461545467377,0.8857871294021606
1732437229.599545479,0.002415856346487999,-0.044145602732896805,0.002307422459125519,-0.43323883414268494,-0.08234570920467377,0.9004355669021606
1732437229.604755402,0.010937971994280815,-0.04201507568359375,-0.010475747287273407,-0.40125641226768494,-0.08747266232967377,0.9072715044021606
1732437229.609562397,0.02265588380396366,-0.023905577138066292,-0.02645471692085266,-0.39222320914268494,-0.08478711545467377,0.9197226762771606
1732437229.613904715,0.027982203289866447,0.0005955062806606293,-0.04136841744184494,-0.39905914664268494,-0.06720899045467377,0.9126425981521606
1732437229.619862080,0.029047468677163124,0.022966060787439346,-0.05521685630083084,-0.40809234976768494,-0.04499219357967377,0.8889609575271606
1732437229.624014854,0.03330852836370468,0.020835530012845993,-0.057347387075424194,-0.44153961539268494,-0.024728521704673767,0.8904258012771606
1732437229.629747391,0.035439059138298035,-0.00046975910663604736,-0.05095579847693443,-0.44788727164268494,0.000662102596834302,0.8738242387771606
1732437229.634109259,0.032243259251117706,-0.01218766812235117,-0.03710736334323883,-0.45887359976768494,0.020925775170326233,0.8748008012771606
1732437229.639899731,0.0301127340644598,-0.010057139210402966,-0.02325892075896263,-0.46400055289268494,0.03801561892032623,0.8879843950271606
1732437229.643974304,0.020525353029370308,-0.0026002880185842514,-0.009410485625267029,-0.47816070914268494,0.05095507204532623,0.8901816606521606
1732437229.649704695,-0.0007799370214343071,0.005921827629208565,-0.0008883699774742126,-0.48279938101768494,0.05534960329532623,0.8769980669021606
1732437229.653795481,-0.016758903861045837,0.005921827629208565,0.014025337994098663,-0.49915680289268494,0.04802538454532623,0.8679648637771606
1732437229.659619093,-0.024215754121541977,-0.0047308169305324554,0.031069569289684296,-0.5050162076950073,0.03752733767032623,0.8672324419021606
1732437229.663820028,-0.034868400543928146,-0.0281666349619627,0.04278747737407684,-0.49061188101768494,0.017996087670326233,0.8589316606521606
1732437229.669955254,-0.04019472002983093,-0.06012456864118576,0.045983269810676575,-0.45618805289268494,-0.021798834204673767,0.8701621294021606
1732437229.674011469,-0.034868400543928146,-0.07503826916217804,0.03959168493747711,-0.39759430289268494,-0.06916211545467377,0.8989707231521606
1732437229.679765940,-0.01888943277299404,-0.06438562273979187,0.023612715303897858,-0.34144195914268494,-0.11139844357967377,0.9197226762771606
1732437229.684109211,-0.002910465933382511,-0.033492956310510635,0.000176895409822464,-0.32191070914268494,-0.12751172482967377,0.9402304887771606
1732437229.689775467,0.012003237381577492,0.005921827629208565,-0.027519982308149338,-0.33582672476768494,-0.12140820920467377,0.9502402544021606
1732437229.693819046,0.02372114546597004,0.03681449964642525,-0.04882527142763138,-0.37342438101768494,-0.09675000607967377,0.9358359575271606
1732437229.699896097,0.0301127340644598,0.05385873094201088,-0.06480424106121063,-0.43128570914268494,-0.05353711545467377,0.9058066606521606
1732437229.704784632,0.03330852836370468,0.05705452337861061,-0.06693476438522339,-0.48939117789268494,-0.011300788260996342,0.8716269731521606
1732437229.709674835,0.031177999451756477,0.04214082285761833,-0.053086329251527786,-0.5326040983200073,0.024832025170326233,0.8513633012771606
1732437229.713985920,0.02265588380396366,0.006987093016505241,-0.02645471692085266,-0.5509146451950073,0.05071093142032623,0.8418418169021606
1732437229.719724655,0.004546385258436203,-0.03562348708510399,0.000176895409822464,-0.5406607389450073,0.05705858767032623,0.8435508012771606
1732437229.724062681,-0.014628374949097633,-0.0675814226269722,0.01935165375471115,-0.49744781851768494,0.03337694704532623,0.8638144731521606
1732437229.729592085,-0.02315049059689045,-0.08036459982395172,0.03000430017709732,-0.44861969351768494,-0.007394538260996342,0.9014121294021606
1732437229.733899117,-0.01995469629764557,-0.06864668428897858,0.032134830951690674,-0.38831695914268494,-0.04377149045467377,0.9143515825271606
1732437229.739955902,-0.017824169248342514,-0.04201507568359375,0.015090599656105042,-0.34022125601768494,-0.07404492795467377,0.9270468950271606
1732437229.743747473,-0.002910465933382511,-0.011122403666377068,-0.009410485625267029,-0.34852203726768494,-0.09577344357967377,0.9534140825271606
1732437229.749539375,0.0162642952054739,0.02935764566063881,-0.028585243970155716,-0.37220367789268494,-0.08234570920467377,0.9268027544021606
1732437229.753827095,0.02265588380396366,0.06131558492779732,-0.04456420987844467,-0.44373688101768494,-0.04694531857967377,0.8879843950271606
1732437229.759605408,0.014133766293525696,0.06344610452651978,-0.05415159463882446,-0.49720367789268494,-0.012521491385996342,0.8428183794021606
1732437229.763604879,0.004546385258436203,0.019770268350839615,-0.04243368282914162,-0.5245474576950073,0.004568352364003658,0.8335410356521606
